educ,wrkstat,income,alcmon,verep,analwt_c2,bngdrkmon,coutyp4,catag3,vestr,mrjmon,mrjflag,irsex2,YearNew
4,1,3,0,1,21011,0,1,5,40039,0,0,1,1
3,1,4,1,1,8418,0,3,3,40039,0,0,0,1
4,1,4,0,1,19432,0,1,5,40039,0,0,0,1
2,4,3,0,1,4244,0,3,5,40039,0,1,1,1
3,2,3,0,1,1463,0,1,2,40039,0,1,0,1
4,1,2,0,1,7824,0,2,4,40039,0,1,1,1
3,4,1,1,1,5466,1,3,3,40039,1,1,1,1
3,3,4,0,1,2871,0,2,2,40039,0,0,1,1
1,3,1,0,1,17722,0,3,3,40039,0,1,1,1
3,1,2,1,1,836,0,2,2,40039,0,1,0,1
2,2,1,1,1,7134,1,1,2,40039,1,1,1,1
3,1,4,1,1,3262,0,1,3,40039,0,0,0,1
3,4,3,0,1,11565,0,3,5,40039,0,0,0,1
2,4,1,0,1,1476,0,1,2,40039,0,0,0,1
2,1,2,0,1,2052,0,2,2,40039,0,0,0,1
3,4,3,1,1,21003,0,1,5,40039,0,0,1,1
3,1,4,0,1,13014,0,1,3,40039,0,1,1,1
3,3,1,1,1,2963,1,1,2,40039,0,1,1,1
3,3,2,1,1,4013,1,1,2,40039,1,1,1,1
2,1,2,1,1,6084,1,2,2,40039,0,1,1,1
3,1,2,0,1,7166,0,1,3,40039,0,0,1,1
1,2,3,0,1,3494,0,1,5,40039,0,0,1,1
3,4,1,1,1,863,1,1,2,40039,0,0,1,1
4,1,4,1,1,17170,0,1,5,40039,0,1,0,1
3,1,3,0,1,1506,0,1,2,40039,1,1,0,1
4,4,4,0,1,7757,0,2,5,40039,0,0,0,1
4,1,4,1,1,6901,1,1,5,40039,0,1,1,1
4,1,3,1,1,7744,1,1,4,40039,0,1,1,1
4,2,4,1,1,7878,0,1,3,40039,0,0,1,1
2,1,2,1,1,1606,1,1,2,40039,1,1,1,1
2,2,2,1,1,12705,1,1,5,40039,0,1,1,1
4,1,3,1,1,6849,0,1,2,40039,0,0,1,1
3,1,4,1,1,12712,0,2,3,40039,1,1,0,1
4,1,2,0,1,17830,0,1,5,40039,0,0,0,1
3,1,4,0,1,3104,0,1,2,40039,0,0,0,1
4,4,3,0,1,3337,0,2,3,40039,0,1,0,1
2,1,2,1,1,1978,1,2,2,40039,1,1,1,1
3,4,4,0,1,36300,0,2,5,40039,0,0,1,1
3,1,4,1,1,6322,1,1,3,40039,0,1,0,1
1,4,2,1,1,2515,1,3,2,40039,0,1,0,1
1,1,2,0,1,5570,0,1,4,40039,0,0,1,1
2,4,4,0,1,11014,0,2,5,40039,0,0,0,1
2,4,1,0,1,2296,0,1,2,40039,0,0,1,1
1,1,4,0,1,10776,0,1,4,40039,0,1,0,1
3,1,4,1,1,7519,0,1,5,40039,0,1,1,1
2,4,4,0,1,3480,0,2,2,40039,0,0,0,1
2,2,2,0,1,13811,0,1,5,40039,0,1,1,1
3,3,3,0,1,6018,0,3,4,40039,0,0,0,1
2,3,2,0,1,19711,0,2,3,40039,0,1,1,1
3,4,2,0,1,10906,0,3,5,40039,0,1,1,1
3,2,1,1,1,3839,1,1,2,40039,0,1,0,1
3,4,1,1,1,4778,1,1,2,40039,1,1,0,1
3,1,4,0,1,2807,0,1,2,40039,0,1,0,1
3,2,1,1,1,3646,1,1,2,40039,0,1,0,1
3,4,3,0,1,6867,0,2,5,40039,0,1,0,1
2,2,1,0,1,1699,0,2,2,40039,0,1,1,1
4,4,4,1,1,7237,1,2,5,40039,0,0,0,1
3,1,2,0,1,3054,0,2,2,40039,0,0,1,1
1,1,2,1,1,2612,1,2,4,40039,0,0,0,1
3,4,2,1,1,2070,1,3,5,40039,1,1,0,1
4,4,4,1,1,23456,0,1,5,40039,0,0,1,1
2,3,2,0,1,1424,0,1,4,40039,0,0,0,1
3,2,1,1,1,5723,0,1,2,40039,0,0,1,1
2,1,3,1,1,28496,0,1,5,40039,1,1,0,1
2,3,1,0,1,5286,0,3,4,40039,0,0,0,1
4,4,3,1,1,5855,0,2,5,40039,0,0,0,1
4,2,1,0,1,1970,0,2,2,40039,0,0,1,1
2,1,3,0,1,3445,0,2,2,40039,1,1,0,1
1,1,2,1,1,24834,1,2,5,40039,0,0,1,1
4,1,3,1,1,4632,0,2,4,40039,0,0,1,1
2,1,2,1,1,4308,1,2,2,40039,0,1,0,1
3,4,1,0,1,2689,0,1,2,40039,0,0,0,1
3,1,2,1,1,3202,0,1,2,40039,0,1,0,1
3,2,4,1,1,9398,1,2,3,40039,0,1,1,1
2,1,3,0,1,2192,0,2,3,40039,0,1,1,1
1,2,2,1,1,3298,1,2,4,40039,0,0,0,1
2,2,1,0,1,5353,0,2,2,40039,0,0,0,1
2,1,2,1,1,3820,1,2,2,40039,0,1,0,1
3,4,1,0,1,3108,0,1,2,40039,0,0,1,1
2,1,2,1,1,1525,0,1,2,40039,0,0,0,1
3,1,4,1,1,24474,0,2,5,40039,0,0,0,1
2,4,2,0,1,3944,0,2,2,40039,0,0,0,1
3,1,3,0,1,2128,0,1,2,40039,0,0,1,1
3,1,4,0,1,2905,0,3,2,40039,0,0,1,1
3,2,4,0,1,2144,0,2,2,40039,0,0,0,1
4,1,4,0,1,8630,0,1,4,40039,0,0,1,1
3,4,1,1,1,5397,0,1,2,40039,0,0,1,1
3,4,1,1,1,1701,1,1,2,40039,0,1,1,1
3,4,1,0,1,3427,0,1,2,40039,0,0,1,1
4,1,2,0,1,4439,0,3,3,40039,0,0,0,1
4,1,4,1,1,5204,1,1,4,40039,1,1,0,1
1,1,4,1,1,6132,1,1,4,40039,0,1,0,1
2,2,2,0,1,2758,0,3,3,40039,0,1,1,1
1,3,2,1,1,2280,1,2,4,40039,0,1,0,1
3,1,2,0,1,4400,0,1,2,40039,0,0,1,1
4,1,4,1,1,4887,1,1,3,40039,0,1,1,1
1,3,4,1,1,3921,1,1,2,40039,0,1,0,1
2,4,1,0,1,5772,0,2,3,40039,0,0,0,1
4,1,3,1,1,9414,0,1,4,40039,0,0,0,1
4,1,4,1,1,6057,1,1,4,40039,0,1,1,1
4,4,2,1,1,12769,0,3,5,40039,1,1,0,1
3,1,4,1,1,4956,1,2,4,40039,0,1,1,1
4,4,4,1,1,6720,0,2,5,40039,0,1,1,1
2,4,4,0,1,4527,0,2,5,40039,0,0,0,1
4,4,2,1,1,1390,0,1,2,40039,0,0,1,1
3,1,4,1,1,15013,1,1,4,40039,0,1,1,1
3,4,1,1,2,11265,1,1,2,40039,0,1,1,0
2,1,4,0,2,984,0,1,2,40039,0,0,0,0
1,4,2,0,2,5523,0,1,4,40039,1,1,1,0
4,4,2,0,2,16555,0,2,5,40039,0,0,1,0
4,1,4,1,2,4625,0,1,4,40039,0,1,0,0
3,2,1,0,2,1783,0,1,3,40039,0,0,1,0
3,4,1,1,2,3943,1,1,2,40039,1,1,0,0
2,1,4,0,2,6067,0,1,2,40039,0,0,0,0
4,2,2,0,2,15958,0,1,5,40039,0,0,1,0
2,1,2,1,2,6450,1,1,2,40039,1,1,0,0
4,1,4,0,2,5422,0,1,3,40039,0,0,0,0
4,4,4,1,2,7459,0,1,4,40039,0,1,1,0
3,1,3,1,2,8182,0,2,4,40039,0,0,1,0
1,1,1,1,2,1267,0,1,4,40039,0,1,0,0
1,4,1,0,2,296,0,3,2,40039,0,0,0,0
3,2,4,1,2,3902,1,2,2,40039,1,1,1,0
3,4,4,0,2,2149,0,2,2,40039,0,0,1,0
1,1,4,1,2,6078,1,1,4,40039,0,1,0,0
2,1,3,0,2,17398,0,2,5,40039,0,1,1,0
4,2,2,1,2,4182,1,1,4,40039,0,0,1,0
3,1,4,1,2,5764,1,2,4,40039,1,1,0,0
4,4,2,0,2,5648,0,3,4,40039,0,0,0,0
4,2,2,1,2,13633,0,2,5,40039,1,1,0,0
4,1,2,1,2,7471,1,1,3,40039,0,1,0,0
2,1,4,1,2,5839,1,1,2,40039,0,0,0,0
3,1,4,1,2,5968,0,1,2,40039,1,1,1,0
3,1,4,1,2,3056,1,1,3,40039,1,1,0,0
4,1,3,1,2,624,0,2,3,40039,0,0,1,0
3,1,2,1,2,4797,0,1,3,40039,0,0,1,0
1,2,2,0,2,1276,0,2,2,40039,0,0,0,0
3,1,1,1,2,3953,1,1,3,40039,1,1,1,0
4,4,3,1,2,6308,0,1,4,40039,0,0,1,0
3,1,2,1,2,12767,0,2,4,40039,0,1,0,0
3,4,3,1,2,20065,0,1,5,40039,0,0,0,0
2,4,1,0,2,551,0,1,2,40039,0,1,1,0
3,1,4,0,2,6520,0,2,4,40039,0,1,0,0
3,4,1,1,2,2549,1,2,2,40039,1,1,1,0
3,4,2,1,2,22013,0,1,5,40039,0,0,0,0
1,4,1,0,2,36929,0,3,5,40039,0,0,1,0
4,1,4,0,2,6388,0,2,4,40039,0,0,1,0
4,4,3,0,2,2541,0,2,5,40039,0,0,0,0
3,4,2,1,2,13723,0,1,3,40039,1,1,0,0
3,1,3,1,2,3063,0,2,2,40039,0,1,1,0
2,2,3,1,2,4466,1,3,3,40039,0,1,1,0
2,4,4,1,2,13050,1,1,5,40039,0,0,0,0
3,1,2,0,2,2509,0,3,4,40039,0,1,1,0
3,4,3,1,2,8803,1,1,4,40039,0,1,1,0
3,1,3,1,2,1125,0,2,4,40039,0,0,1,0
3,4,3,0,2,4722,0,1,3,40039,1,1,1,0
2,3,2,0,2,2942,0,1,2,40039,1,1,0,0
2,4,2,0,2,2259,0,3,2,40039,0,0,1,0
3,1,3,1,2,1811,1,1,2,40039,0,1,0,0
3,1,3,1,2,6145,1,1,3,40039,1,1,0,0
4,1,2,0,2,2852,0,2,4,40039,0,1,0,0
2,4,4,0,2,21724,0,1,5,40039,0,0,1,0
4,1,2,1,2,4879,0,1,3,40039,0,1,1,0
3,1,2,1,2,2438,0,1,2,40039,1,1,1,0
3,4,2,0,2,3378,0,2,4,40039,0,0,1,0
3,3,2,0,2,3295,0,3,3,40039,0,1,1,0
1,4,1,0,2,4813,0,2,2,40039,1,1,0,0
3,4,4,1,2,27289,0,1,5,40039,0,0,1,0
3,4,1,1,2,3913,1,2,2,40039,1,1,1,0
4,1,2,0,2,3958,0,1,2,40039,0,0,0,0
3,1,4,1,2,12953,0,1,5,40039,0,1,1,0
2,4,2,0,2,6877,0,3,4,40039,0,0,1,0
4,4,3,1,2,12863,0,2,5,40039,0,0,1,0
3,1,3,1,2,13788,0,3,4,40039,0,1,0,0
4,1,2,1,2,4802,0,3,2,40039,0,0,0,0
4,1,2,0,2,1320,0,2,2,40039,0,0,1,0
2,4,2,0,2,15766,0,1,5,40039,0,0,0,0
3,2,2,1,2,3214,0,1,2,40039,1,1,0,0
3,1,1,0,2,912,0,2,2,40039,0,1,1,0
2,1,3,1,2,6981,0,1,3,40039,0,1,1,0
4,1,4,0,2,3656,0,1,3,40039,0,1,0,0
3,1,2,1,2,9881,0,1,4,40039,0,0,1,0
3,4,2,0,2,5656,0,1,2,40039,0,1,1,0
2,1,3,1,2,7701,0,2,3,40039,0,1,0,0
1,4,2,0,2,6980,0,2,3,40039,0,0,0,0
1,1,2,0,2,9454,0,1,4,40039,0,1,0,0
1,1,3,1,2,9661,0,2,4,40039,0,1,1,0
2,4,2,1,2,24933,1,2,5,40039,0,0,1,0
4,4,1,1,2,8395,0,1,4,40039,1,1,0,0
2,3,2,0,2,3243,0,1,2,40039,0,0,1,0
3,1,4,1,2,4124,0,1,4,40039,0,1,1,0
2,2,3,0,2,7506,0,1,3,40039,0,0,0,0
3,1,1,1,2,2462,1,1,2,40039,0,1,1,0
1,1,1,1,2,5720,1,2,2,40039,1,1,1,0
2,1,4,0,2,8018,0,2,3,40039,0,0,0,0
2,1,2,0,2,5619,0,1,2,40039,0,0,0,0
3,1,2,0,2,9111,0,3,4,40039,0,0,1,0
3,3,2,0,2,5576,0,2,3,40039,0,0,0,0
3,1,4,1,2,5834,1,1,4,40039,0,1,1,0
2,2,2,1,2,5980,0,1,3,40039,0,0,0,0
2,4,2,0,2,23764,0,2,5,40039,0,0,1,0
2,2,1,1,2,4335,1,1,2,40039,1,1,1,0
1,3,3,0,2,1836,0,1,2,40039,0,0,1,0
2,3,1,0,2,6656,0,1,2,40039,0,0,1,0
4,4,4,0,2,3248,0,1,3,40039,0,0,0,0
4,4,4,1,2,10820,0,1,5,40039,0,0,1,0
3,4,1,0,2,17102,0,2,5,40039,0,0,1,0
3,4,4,1,2,23229,1,1,5,40039,0,1,0,0
3,4,2,0,2,5358,0,1,3,40039,0,0,0,0
4,1,4,1,2,7049,1,1,3,40039,1,1,1,0
2,1,2,0,2,3739,0,2,3,40039,1,1,0,0
3,2,1,1,2,4917,0,1,2,40039,0,0,1,0
4,1,3,0,2,807,0,3,4,40039,0,0,1,0
1,4,1,0,2,4721,0,2,3,40039,0,1,1,0
3,4,1,1,2,2406,1,2,2,40039,0,1,0,0
2,2,4,1,2,3160,1,1,2,40039,0,0,1,0
2,4,2,1,2,2332,0,1,2,40039,1,1,1,0
3,2,2,1,2,5256,1,1,3,40039,1,1,1,0
3,1,4,0,2,5233,0,2,3,40039,0,1,1,0
3,4,3,0,2,4736,0,2,4,40039,0,0,1,0
3,4,1,1,2,2406,1,2,2,40039,1,1,0,0
4,1,4,1,2,7782,0,1,4,40039,0,1,1,0
4,4,4,1,2,4400,0,2,4,40039,1,1,1,0
3,1,4,1,2,2790,1,2,2,40039,0,0,0,0
1,3,2,0,2,9763,0,1,4,40039,0,1,0,0
4,1,3,1,2,5103,1,2,2,40039,0,1,1,0
4,1,4,1,2,4563,1,1,4,40039,1,1,0,0
3,1,2,1,2,7356,0,3,3,40039,0,0,1,0
2,1,3,0,2,7088,0,2,4,40039,1,1,0,0
3,1,4,1,2,2369,1,1,3,40039,0,1,1,0
3,4,1,1,2,3311,0,2,2,40039,0,0,1,0
4,1,4,1,2,12908,0,1,5,40039,0,0,0,0
3,1,2,1,2,288,1,1,2,40039,0,0,1,0
1,3,2,1,2,8869,1,2,3,40039,0,0,0,0
2,4,1,0,2,4044,0,3,2,40039,0,0,0,0
1,1,2,0,2,538,0,1,3,40039,0,0,0,0
4,2,4,1,2,12253,1,2,5,40039,1,1,0,0
2,1,2,1,2,2448,1,3,4,40039,0,1,1,0
3,3,4,0,2,2884,0,1,2,40039,0,0,0,0
3,3,4,0,2,3262,0,3,3,40039,0,0,0,0
2,1,4,1,2,21936,1,1,4,40039,0,1,0,0
4,4,1,0,2,4233,0,1,3,40039,0,0,0,0
2,1,3,0,2,2469,0,3,3,40039,0,0,1,0
4,1,3,1,2,7831,1,1,4,40039,0,1,0,0
2,1,1,1,2,649,0,3,2,40039,1,1,0,0
4,4,4,1,2,5285,0,2,3,40039,0,0,1,0
4,4,1,0,2,15665,0,1,5,40039,0,0,0,0
4,1,2,1,2,1949,1,1,2,40039,0,1,1,0
3,1,1,0,2,3326,0,2,2,40039,0,0,1,0
1,1,1,0,2,2028,0,1,2,40039,0,0,0,0
2,4,1,1,2,8847,0,1,2,40039,0,1,1,0
3,4,1,0,2,3375,0,3,2,40039,0,0,1,0
3,1,2,1,2,3092,1,1,2,40039,0,1,1,0
3,1,1,1,2,15571,0,1,4,40039,0,0,1,0
1,1,1,0,2,13848,0,1,5,40039,0,0,1,0
3,1,4,1,2,1401,0,2,3,40039,0,1,0,0
2,1,3,0,2,9750,0,1,5,40039,0,0,1,0
2,1,3,0,2,1084,0,2,3,40039,0,0,1,0
2,4,1,0,2,963,0,2,4,40039,0,0,1,0
4,1,2,0,2,7795,0,1,4,40039,0,0,1,0
3,1,4,0,2,6577,0,1,3,40039,0,1,0,0
2,3,2,0,2,518,0,1,3,40039,0,0,1,0
3,4,1,0,2,3189,0,2,2,40039,0,0,1,0
3,1,2,1,2,1872,0,3,3,40039,0,0,1,0
4,1,1,1,2,7419,1,1,3,40039,0,0,1,0
2,2,2,0,2,2268,0,1,2,40039,0,0,0,0
4,2,1,1,2,4071,0,1,2,40039,0,1,0,0
2,4,1,0,2,3811,0,2,2,40039,0,0,1,0
2,1,4,1,2,2346,1,1,3,40039,0,0,0,0
3,4,1,0,2,2549,0,2,2,40039,0,0,1,0
3,2,1,1,2,2978,1,2,2,40039,1,1,1,0
2,2,1,0,2,3017,0,3,3,40039,0,1,1,0
2,1,3,1,2,1691,0,1,2,40039,0,1,0,0
2,1,2,1,2,3645,1,1,3,40039,1,1,1,0
2,1,1,0,2,16233,0,1,4,40039,0,0,0,0
3,1,4,1,2,4970,0,1,3,40039,1,1,0,0
3,1,2,0,2,3805,0,1,2,40039,0,0,1,0
4,1,4,0,2,2981,0,1,5,40039,0,0,0,0
2,1,4,1,2,7925,1,1,2,40039,1,1,0,0
3,1,4,1,2,32006,0,1,5,40039,0,1,1,0
3,4,2,0,2,46881,0,2,5,40039,0,0,1,0
4,2,2,1,2,8652,0,1,5,40039,0,1,1,0
3,4,2,0,2,18611,0,1,5,40039,0,1,0,0
3,1,1,1,2,2219,1,1,2,40039,0,1,0,0
2,1,2,0,2,12477,0,3,5,40039,0,0,0,0
2,4,1,0,2,3115,0,2,2,40039,0,0,0,0
4,2,2,0,2,4866,0,1,3,40039,0,0,0,0
3,1,3,1,2,15699,0,1,5,40039,0,0,1,0
1,4,3,0,2,1600,0,2,2,40039,0,0,0,0
3,1,2,1,2,5459,1,1,3,40039,1,1,1,0
3,1,4,0,2,10656,0,3,4,40039,0,1,1,0
3,4,3,1,2,10299,1,1,2,40039,1,1,1,0
1,1,1,1,2,1003,1,1,2,40039,1,1,0,0
3,1,4,1,2,8290,0,1,4,40039,0,1,1,0
3,4,1,1,2,2258,1,2,2,40039,0,0,1,0
3,1,4,1,2,5833,0,1,4,40039,0,1,0,0
2,1,4,0,2,3425,0,1,2,40039,0,0,0,0
2,4,1,0,2,1768,0,2,2,40039,0,0,1,0
3,2,2,0,2,3203,0,1,3,40039,0,1,0,0
2,3,2,0,2,1905,0,1,2,40039,0,1,0,0
3,1,2,1,2,1973,1,1,2,40039,0,1,1,0
3,1,2,1,2,2407,0,1,2,40039,0,1,0,0
1,1,2,0,2,318,0,2,2,40039,0,0,0,0
2,4,2,0,2,14609,0,1,5,40039,0,0,1,0
4,1,1,1,2,7216,0,1,2,40039,0,0,1,0
2,1,2,0,2,2008,0,1,2,40039,0,0,1,0
2,1,2,0,2,4440,0,1,2,40039,0,0,1,0
2,4,1,1,2,3927,0,1,2,40039,0,0,0,0
4,1,4,1,2,6561,0,1,4,40039,0,0,1,0
1,1,2,1,2,12393,1,1,4,40039,1,1,0,0
3,1,1,1,2,25718,1,2,5,40039,1,1,1,0
4,1,1,0,2,8005,0,1,4,40039,0,0,1,0
2,1,2,1,2,6262,0,2,4,40039,0,1,0,0
1,4,1,1,2,10273,1,3,5,40039,0,0,0,0
2,1,4,1,2,1592,1,1,3,40039,0,0,0,0
3,1,3,1,2,5755,0,1,4,40039,0,1,0,0
2,4,1,0,2,2727,0,3,3,40039,0,0,1,0
2,1,2,0,2,390,0,2,3,40039,0,0,1,0
4,1,4,1,2,6616,1,1,3,40039,1,1,0,0
3,4,1,0,2,4651,0,1,3,40039,0,0,1,0
1,2,2,1,2,6964,1,2,4,40039,0,1,0,0
2,1,2,0,2,4734,0,1,4,40039,0,1,0,0
1,4,4,0,2,737,0,1,3,40039,0,0,1,0
2,4,4,0,2,10442,0,2,3,40039,0,0,0,0
3,2,2,1,2,1884,1,1,2,40039,0,1,0,0
3,4,1,1,2,3892,1,1,2,40039,0,0,1,0
4,4,2,1,2,5331,0,1,4,40039,0,1,1,0
4,1,4,1,2,8378,1,2,4,40039,0,1,0,0
4,4,2,0,2,4317,0,1,3,40039,0,0,0,0
3,4,4,0,2,9368,0,1,5,40039,0,0,1,0
1,4,1,0,2,4097,0,2,3,40039,0,1,0,0
1,4,2,0,2,6418,0,1,3,40039,0,0,1,0
2,4,4,1,2,4225,1,1,2,40039,0,0,1,0
2,1,2,0,2,9474,0,2,4,40039,0,0,0,0
4,3,2,0,2,3863,0,2,4,40039,0,0,0,0
1,1,4,1,2,2666,1,1,2,40039,1,1,0,0
2,1,2,0,2,3439,0,1,2,40039,0,1,1,0
3,4,4,1,2,8923,0,2,5,40039,0,0,0,0
1,4,1,0,2,6403,0,1,3,40039,0,0,1,0
3,1,3,0,2,2241,0,1,4,40039,0,0,1,0
2,1,2,0,2,13715,0,1,4,40039,0,1,1,0
3,2,2,0,2,6013,0,1,3,40039,0,0,1,0
1,1,2,0,2,993,0,1,4,40039,0,0,1,0
4,1,2,1,2,4282,0,1,3,40039,0,0,1,0
3,1,3,0,2,5611,0,2,3,40039,1,1,0,0
4,1,4,1,2,11949,1,1,4,40039,0,0,0,0
3,1,4,1,2,967,1,1,2,40039,1,1,1,0
3,4,2,1,2,8810,0,1,5,40039,0,1,1,0
2,1,2,1,2,4600,0,1,3,40039,1,1,1,0
4,4,1,1,2,1976,1,1,2,40039,0,0,0,0
3,1,2,1,2,1932,1,2,3,40039,0,0,0,0
1,4,4,0,2,304,0,2,2,40039,0,0,0,0
2,4,2,0,2,14836,0,1,5,40039,0,0,0,0
3,3,4,1,2,10089,0,1,5,40039,1,1,1,0
2,2,2,1,2,1803,0,1,3,40039,0,0,1,0
3,4,2,0,2,9140,0,1,3,40039,1,1,0,0
4,4,2,0,2,11781,0,3,5,40039,0,0,0,0
2,1,3,0,2,7189,0,1,4,40039,0,0,0,0
4,1,4,1,2,10071,1,1,5,40039,0,1,0,0
3,1,4,1,2,4372,0,1,2,40039,0,1,1,0
2,1,3,1,2,3939,1,3,3,40039,1,1,0,0
1,2,4,1,2,1786,1,3,2,40039,1,1,0,0
3,1,3,1,2,1859,0,1,3,40039,1,1,1,0
2,1,2,0,2,2206,0,1,2,40039,0,1,0,0
3,1,4,0,2,473,0,3,2,40039,0,0,0,0
4,2,1,1,2,4587,0,1,2,40039,0,0,0,0
2,3,4,1,2,14248,0,1,5,40039,0,1,1,0
4,3,3,1,2,4715,1,2,3,40039,0,0,0,0
3,2,4,1,2,11029,1,1,5,40039,0,0,0,0
4,1,4,1,2,5357,0,2,3,40039,0,1,1,0
2,4,2,0,2,5992,0,1,3,40039,0,0,1,0
4,2,4,1,2,14649,0,1,5,40039,0,0,1,0
2,1,4,1,2,9135,1,2,3,40039,0,0,0,0
4,1,4,1,2,3756,1,1,3,40039,1,1,0,0
2,1,2,1,2,4991,1,2,3,40039,0,0,0,0
3,4,1,1,2,2826,0,2,2,40039,0,1,1,0
4,1,2,1,2,3685,1,1,3,40039,0,0,1,0
2,1,3,0,2,3312,0,1,4,40039,0,0,0,0
1,2,2,0,2,15363,0,1,5,40039,0,0,0,0
2,1,2,1,2,3326,1,1,4,40039,1,1,0,0
3,2,4,1,2,3083,1,1,2,40039,1,1,0,0
4,4,2,0,2,1806,0,1,2,40039,0,0,0,0
2,2,2,0,2,13214,0,2,5,40039,0,0,1,0
2,1,4,1,2,3298,1,3,4,40039,0,0,0,0
1,4,1,0,2,8613,0,3,5,40039,0,0,1,0
3,4,1,0,2,17927,0,1,5,40039,0,1,1,0
3,3,1,0,2,2127,0,1,2,40039,0,0,1,0
2,2,2,1,2,398,1,1,2,40039,1,1,0,0
1,4,1,0,2,24742,0,1,5,40039,0,0,0,0
2,2,1,0,2,3973,0,1,4,40039,0,0,1,0
1,4,2,0,2,30156,0,1,5,40039,0,0,1,0
2,1,1,1,2,4134,0,2,3,40039,0,1,0,0
2,1,4,0,2,7708,0,1,3,40039,0,0,1,0
4,1,4,0,2,10565,0,1,4,40039,0,1,1,0
2,4,2,1,2,4111,1,2,4,40039,0,1,0,0
4,1,2,1,2,1421,1,1,3,40039,1,1,1,0
4,4,4,1,2,6287,0,1,4,40039,0,0,1,0
4,2,4,0,2,8307,0,2,4,40039,0,0,1,0
4,1,4,1,2,6043,0,1,3,40039,0,1,1,0
3,4,2,0,2,5657,0,2,2,40039,0,0,1,0
2,4,2,0,2,13720,0,2,5,40039,0,0,1,0
2,4,2,1,2,3780,1,2,4,40039,0,1,0,0
3,4,1,0,2,3020,0,1,4,40039,0,0,1,0
3,3,3,0,2,6045,0,1,2,40039,0,0,1,0
3,1,4,1,2,1805,1,2,2,40039,0,1,0,0
3,2,4,0,2,5569,0,1,2,40039,0,0,1,0
3,4,1,1,2,4474,1,1,2,40039,0,1,0,0
2,3,1,1,2,3976,1,3,2,40039,0,0,1,0
2,4,1,1,2,1078,0,1,2,40039,1,1,0,0
4,1,3,1,2,6476,1,2,4,40039,0,0,0,0
1,4,2,0,2,11930,0,3,5,40039,0,0,0,0
3,1,4,1,2,4973,1,2,4,40039,0,1,1,0
2,1,3,1,2,4694,0,2,4,40039,0,0,0,0
4,1,2,0,2,5001,0,1,4,40039,0,0,1,0
3,1,4,1,2,3272,1,2,4,40039,0,1,0,0
2,3,4,0,2,8652,0,1,3,40039,1,1,1,0
1,4,1,0,2,2749,0,3,2,40039,0,1,1,0
2,1,2,0,2,18858,0,3,5,40039,0,0,1,0
2,3,2,1,2,4464,1,2,2,40039,0,0,1,0
2,1,4,1,2,27545,1,1,5,40039,0,0,0,0
1,4,1,1,2,13113,0,3,5,40039,0,0,1,0
3,2,3,1,2,5021,0,2,2,40039,1,1,1,0
1,4,3,0,2,26114,0,1,5,40039,0,0,1,0
3,1,2,1,2,4085,1,1,4,40039,0,0,1,0
4,1,3,1,2,5823,1,1,2,40039,0,1,0,0
2,3,1,0,2,3054,0,1,2,40039,0,0,0,0
4,4,3,1,2,14070,0,3,5,40039,0,0,1,0
3,1,4,1,2,6123,0,2,4,40039,0,1,1,0
4,1,4,1,2,9848,1,3,4,40039,0,0,1,0
4,4,2,1,2,6585,1,1,3,40039,0,0,1,0
4,4,4,0,2,5437,0,2,5,40039,1,1,1,0
4,1,4,1,2,4917,0,2,4,40039,0,1,0,0
1,4,2,0,2,23888,0,2,5,40039,0,0,0,0
3,3,2,0,2,1276,0,2,3,40039,1,1,1,0
4,2,4,1,2,22300,0,1,5,40039,0,1,0,0
2,1,3,1,2,2245,0,1,4,40039,0,1,0,0
3,2,2,0,2,16386,0,2,5,40039,0,0,0,0
2,1,3,1,2,8053,0,1,3,40039,0,1,0,0
3,2,2,0,2,880,0,2,2,40039,0,1,1,0
2,1,3,1,2,5207,0,1,4,40039,1,1,1,0
3,1,1,1,2,3710,0,1,2,40039,0,0,1,0
2,1,2,1,2,1032,1,2,3,40039,0,1,0,0
3,3,4,1,2,3105,1,2,2,40039,0,0,0,0
1,4,2,0,2,520,0,3,2,40039,0,0,0,0
4,1,3,0,2,3739,0,2,5,40039,0,0,1,0
4,1,4,0,2,3654,0,2,4,40039,0,0,1,0
4,4,1,1,2,12515,1,1,5,40039,0,0,1,0
3,2,1,1,2,3182,0,1,3,40039,0,0,1,0
1,4,2,0,2,1457,0,3,2,40039,0,0,0,0
3,2,1,1,2,2411,1,2,4,40039,1,1,0,0
2,2,1,1,2,4489,1,1,2,40039,1,1,0,0
1,4,1,1,2,1318,1,3,2,40039,1,1,1,0
1,4,2,0,2,3564,0,1,2,40039,0,0,1,0
2,2,4,1,2,3618,1,1,3,40039,0,1,0,0
3,4,2,0,2,10250,0,2,4,40039,0,0,1,0
2,3,2,0,2,6332,0,1,4,40039,0,0,1,0
1,4,4,0,2,3378,0,1,2,40039,0,0,1,0
3,4,2,1,2,3975,1,2,2,40039,0,1,0,0
3,2,2,1,2,6168,0,2,3,40039,1,1,1,0
3,4,2,0,2,1762,0,1,2,40039,0,0,1,0
3,1,4,1,2,10472,0,2,4,40039,1,1,1,0
2,1,1,0,2,1754,0,2,2,40039,1,1,0,0
4,1,4,0,2,3717,0,1,4,40039,0,0,0,0
1,1,1,0,2,7110,0,2,4,40039,0,0,0,0
2,4,1,0,2,8770,0,3,4,40039,0,1,1,0
3,1,2,0,2,5642,0,1,3,40039,0,0,1,0
